,URL,URL_Length,Url_Shortening,Ssl_Info,Global_Ranking,Has_Suspicious_Params,Num_Languages,Uses_HTTPS,Has_User_Info,User_Info_Length,Num_Subdomains,Num_Digits_Subdomain,Num_Hyphens_Subdomain,Length_Subdomain,Num_Dots_Subdomain,Num_Dash_Subdomain,Num_AtSymbol_Subdomain,Num_TildeSymbol_Subdomain,Num_Underscore_Subdomain,Num_Percent_Subdomain,Num_Ampersand_Subdomain,Num_Hash_Subdomain,Hex_Encoded_Characters_Subdomain,Has_Ip,Num_Digits_Domain,Num_Hyphens_Domain,Length_Domain,Num_Dots_Domain,Num_Dash_Domain,Num_AtSymbol_Domain,Domain_Age,Num_TildeSymbol_Domain,Num_Underscore_Domain,Num_Percent_Domain,Num_Ampersand_Domain,Num_Hash_Domain,Hex_Encoded_Characters_Domain,TLD,Has_Port,Path_Level,Num_Digits_Path,Num_Hyphens_Path,Length_Path,Num_Dots_Path,Num_Dash_Path,Num_AtSymbol_Path,Num_TildeSymbol_Path,Num_Underscore_Path,Num_Percent_Path,Num_Ampersand_Path,Num_Hash_Path,Num_DoubleSlash_Path,Hex_Encoded_Characters_Path,Num_Digits_Query,Num_Hyphens_Query,Length_Query,Num_Query_Params,Num_Dots_Query,Num_Dash_Query,Num_AtSymbol_Query,Num_TildeSymbol_Query,Num_Underscore_Query,Num_Percent_Query,Num_Ampersand_Query,Num_Hash_Query,Hex_Encoded_Characters_Query,Has_Fragment
9634,almatur.pl,10,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,pl,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9635,trackmaster.in,14,False,,1760159,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,in,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9636,cpce-polyu.edu.hk,17,False,,363868,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,10,0,0,0,,0,0,0,0,0,0,edu.hk,False,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9637,greendill.online,16,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,online,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9638,yedibahis198.com,16,False,,0,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,3,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9639,battledownbrewery.com,21,False,,1216179,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,17,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9640,vulkanmillioncasino1.xyz,24,False,,873869,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,20,0,0,0,,0,0,0,0,0,0,xyz,False,0,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9641,upft.ru,7,False,,886466,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9642,blackbride.com,14,False,,987299,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9643,vxf.vn,6,False,,986149,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,vn,False,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9644,gorelay.net,11,False,,1149565,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9645,ray.so,6,False,,101830,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,so,False,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9646,datastiq.com,12,False,,3367810,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9647,mozillabd.science,17,False,,28155,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,science,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9648,stpgig.com,10,False,,103628,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9649,orbitpages.online,17,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,online,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9650,csecpastpapers.com,18,False,,567868,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9651,webbikeworld.com,16,False,,62941,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9652,k2outdoor.com.tr,16,False,,790823,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,9,0,0,0,,0,0,0,0,0,0,com.tr,False,0,1,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9653,horion.com,10,False,,392043,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9654,givemefootball.com,18,False,,966531,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9655,rocmondriaan.nl,15,False,,288902,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,nl,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9656,gamingbeasts.com,16,False,,164525,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9657,xhaccess.com,12,False,,1380,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9658,zbrain-academy.es,17,False,,851114,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,14,0,0,0,,0,0,0,0,0,0,es,False,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9659,thinkrobotics.com,17,False,,512920,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9660,jarrison.net,12,False,,364441,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9661,iamproperty.com,15,False,,435703,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9662,eversolo.com,12,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9663,semenasad.ru,12,False,,478240,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9664,virgingames.com,15,False,,44379,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9665,cartesbonheur.ca,16,False,,376579,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,ca,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9666,all-gruas.com,13,False,,3618447,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,9,0,0,0,,0,0,0,0,0,0,com,False,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9667,thieme-connect.de,17,False,,40743,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,14,0,0,0,,0,0,0,0,0,0,de,False,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9668,ncwd-youth.info,15,False,,941293,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,10,0,0,0,,0,0,0,0,0,0,info,False,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9669,mdcm.online,11,False,,290827,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,online,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9670,perfora.net,11,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9671,expressafrica.net,17,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,13,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9672,rokemoba.com,12,False,,472809,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9673,600g3.com,9,False,,1574154,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,4,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9674,hamara.co.il,12,False,,781662,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,co.il,False,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9675,entergy-louisiana.com,21,False,,1100059,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,17,0,0,0,,0,0,0,0,0,0,com,False,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9676,below0.net,10,False,,969427,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,6,0,0,0,,0,0,0,0,0,0,net,False,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9677,moneya.es,9,False,,710134,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,es,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9678,lternet.edu,11,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,edu,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9679,hellbrunn.at,12,False,,701477,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,9,0,0,0,,0,0,0,0,0,0,at,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9680,bet-match.live,14,False,,0,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,9,0,0,0,,0,0,0,0,0,0,live,False,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9681,kinokrad.live,13,False,,615096,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,live,False,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9682,healthcabin.net,15,False,,258853,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9683,bnetfit.com,11,False,,97051,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9684,stop-shop.ir,12,False,,634260,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,9,0,0,0,,0,0,0,0,0,0,ir,False,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9685,izzistatus.net,14,False,,490746,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9686,interdomain.net,15,False,,41459,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,net,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9687,novabeatsapp.com,16,False,,3870512,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9688,kirovpravda.ru,14,False,,1424150,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9689,faindersnz.com,14,False,,275033,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9690,owmobility.com,14,False,,432282,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9691,stalkerinsta.com,16,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9692,dnslog.sbs,10,False,,3673378,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,sbs,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9693,northernparrots.com,19,False,,452306,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,15,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9694,m4ufree.plus,12,False,,1682635,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,7,0,0,0,,0,0,0,0,0,0,plus,False,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9695,leocdn.ru,9,False,,688156,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9696,giaml.com,9,False,,2368755,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9697,e-max.sk,8,False,,322938,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,5,0,0,0,,0,0,0,0,0,0,sk,False,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9698,shipping-sa.com,15,False,,484653,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9699,razafolklorica.com,18,False,,588777,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9700,mederma.com,11,False,,347490,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9701,cghobe.com,10,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9702,thecraftedlife.com,18,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,14,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9703,portalguaira.com,16,False,,666835,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,12,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9704,fimer.com,9,False,,895087,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,5,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9705,smartplanet.com,15,False,,132049,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9706,tv2me.net,9,False,,841742,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,5,0,0,0,,0,0,0,0,0,0,net,False,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9707,djekxa.ru,9,False,,438131,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,ru,False,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9708,beagleproductions.com,21,False,,922337,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,17,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9709,klassik.com,11,False,,541857,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9710,vht.com,7,False,,-1,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,3,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9711,streamon.fm,11,False,,56470,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,fm,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9712,azartmaniya.com,15,False,,948062,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9713,pccmarkets.com,14,False,,364171,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9714,rocketbunny.club,16,False,,823860,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,club,False,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9715,tlapnet.cz,10,False,,156737,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,cz,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9716,johnogroat-journal.co.uk,24,False,,332761,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,18,0,0,0,,0,0,0,0,0,0,co.uk,False,0,0,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9717,gateimg.com,11,False,,44856,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9718,jeffcoso.org,12,False,,629752,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,org,False,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9719,emiliopucci.com,15,False,,460730,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,11,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9720,servio.support,14,False,,342227,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,support,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9721,agle2.me,8,False,,-1,False,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,5,0,0,0,,0,0,0,0,0,0,me,False,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9722,laworks.com,11,False,,1095651,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,7,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9723,mypolacy.de,11,False,,82425,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,8,0,0,0,,0,0,0,0,0,0,de,False,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9724,mire.gob.pa,11,False,,679604,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,4,0,0,0,,0,0,0,0,0,0,gob.pa,False,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9725,profru.com,10,False,,819544,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,6,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9726,lifeovercs.com,14,False,,319998,False,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,10,0,0,0,,0,0,0,0,0,0,com,False,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
