URL_Length,Url_Shortening,Num_Languages,User_Info_Length,Num_Subdomains,Num_Digits_Subdomain,Num_Hyphens_Subdomain,Length_Subdomain,Num_Digits_Domain,Num_Hyphens_Domain,Length_Domain,Num_Dots_Domain,TLD,Num_Digits_Path,Num_Hyphens_Path,Length_Path,Num_Dash_Path,Num_Underscore_Path,Num_Percent_Path,Hex_Encoded_Characters_Path,Num_Digits_Query,Num_Hyphens_Query,Length_Query,Num_Query_Params,Num_Dots_Query,Num_Dash_Query,Num_Underscore_Query,Num_Percent_Query,Num_Ampersand_Query,Hex_Encoded_Characters_Query,label
21,0,1,0,0,0,0,0,0,1,3,0,705,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,1,0,0,0,0,0,5,2,17,0,754,6,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,0,0,0,0,0,0,0,7,0,131,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,1,0,0,0,0,0,0,0,10,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,1,0,0,0,0,0,0,0,6,0,525,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,2,0,0,0,0,0,1,0,2,0,202,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,7,0,131,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,15,0,198,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,0,1,3,0,705,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,0,1,0,0,0,0,0,0,0,6,0,131,15,2,108,1,1,0,0,4,0,43,3,0,0,0,0,2,0,1
16,0,1,0,0,0,0,0,0,1,10,0,127,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,1,0,0,0,0,0,0,0,7,0,131,5,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,0,12,0,131,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,2,0,0,0,0,0,1,0,3,0,310,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,0,2,0,0,0,0,0,1,0,2,0,202,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,1,0,0,0,0,0,0,1,23,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,0,2,0,0,0,0,0,1,0,2,0,202,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,0,1,0,0,0,0,0,0,0,2,0,109,0,0,2,0,0,0,0,4,0,36,1,1,0,0,0,0,0,1
37,0,1,0,0,0,0,0,0,0,6,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,1,0,0,0,0,0,0,1,13,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,1,0,0,0,0,0,0,0,6,0,131,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0,1,0,2,0,0,3,0,0,5,0,131,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,0,0,0,0,0,0,13,0,131,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,1,0,0,0,0,0,8,0,11,3,762,1,0,21,0,0,0,0,60,1,363,7,4,2,2,0,7,0,1
167,0,1,0,0,0,0,0,0,0,6,0,131,18,1,108,1,1,0,0,4,0,35,3,0,0,0,0,2,0,1
16,0,1,0,0,0,0,0,0,1,10,0,114,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,1,0,0,0,0,0,0,2,12,0,709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,3,0,483,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,2,0,0,0,0,0,1,0,7,0,131,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,0,1,3,0,705,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,8,0,571,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,1,0,0,0,0,0,0,0,6,0,131,17,1,108,3,3,0,0,4,0,43,3,0,0,0,0,2,0,1
116,0,1,0,0,0,0,0,0,0,7,0,131,4,0,44,0,0,0,0,5,0,48,3,0,0,0,0,2,0,1
8,0,1,0,0,0,0,0,0,0,4,0,756,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,0,0,0,0,0,0,0,3,0,491,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,1,0,0,0,0,0,0,0,7,0,624,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,1,9,0,131,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,1,0,0,0,0,0,0,0,7,0,325,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,3,0,483,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,4,0,198,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,0,1,0,0,0,0,0,0,0,6,0,131,18,3,108,0,0,0,0,4,0,35,3,0,0,0,0,2,0,1
42,0,1,0,0,0,0,0,0,0,2,0,109,0,0,2,0,0,0,0,2,0,24,1,1,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,11,0,429,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,1,0,0,0,0,0,0,0,21,0,131,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,0,0,0,0,0,0,13,0,571,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,8,0,131,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,1,0,0,0,0,0,0,0,9,0,429,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1,0,0,0,0,0,0,1,18,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,3,0,483,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,1,12,0,525,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,7,0,131,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,2,0,0,0,0,0,1,0,9,0,620,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,2,0,0,0,0,0,1,0,2,0,202,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,2,0,0,0,0,0,2,0,13,0,733,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,1,0,0,0,0,0,0,1,22,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,7,0,127,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,1,7,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,1,0,0,0,0,0,0,0,4,0,525,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,4,0,198,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,1,0,0,0,0,0,0,0,5,0,131,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,0,0,0,0,0,0,0,7,0,131,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,1,0,0,0,0,0,0,0,4,0,131,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,0,0,0,0,0,1,9,0,709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,9,0,31,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,6,0,131,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,1,0,0,0,0,0,0,0,11,0,525,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,2,0,0,0,0,0,2,0,6,0,648,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,1,0,0,0,0,0,0,0,6,0,131,9,4,108,2,2,0,0,5,0,42,3,0,0,0,0,2,0,1
71,1,1,0,0,0,0,0,0,0,4,0,198,0,0,7,0,0,0,0,3,0,48,2,0,0,0,0,1,0,1
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,0,2,0,0,3,0,0,5,0,131,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,3,0,483,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,0,1,0,0,0,0,0,0,0,6,0,131,9,2,108,1,1,0,0,5,0,52,4,1,0,0,1,3,1,1
20,0,1,0,0,0,0,0,0,1,16,0,131,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,0,1,0,0,0,0,0,0,0,6,0,131,7,1,64,1,1,0,0,4,0,43,3,0,0,0,0,2,0,1
16,0,1,0,0,0,0,0,0,0,13,0,258,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,3,0,483,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,1,0,0,0,0,0,0,0,10,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,2,0,0,0,0,0,1,1,7,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,1,0,0,0,0,0,0,0,15,0,571,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,4,0,138,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0,0,0,0,0,0,0,10,0,131,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,0,9,0,378,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,0,0,0,0,0,0,7,0,535,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,0,0,0,0,0,0,0,7,0,131,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,1,0,0,0,0,0,0,0,20,0,131,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,1,0,0,0,0,0,0,0,10,0,131,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,6,0,131,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,1,0,0,0,0,0,0,0,8,0,131,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1
42,0,2,0,0,0,0,0,9,1,12,0,665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,0,1,0,0,0,0,0,0,1,9,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,1,0,0,0,0,0,0,0,11,0,131,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,0,12,0,525,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,1,0,0,0,0,0,0,0,6,0,131,8,0,76,1,1,0,0,0,0,13,1,0,1,1,0,0,0,1
21,0,1,0,0,0,0,0,0,0,17,0,131,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,5,0,131,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0,0,0,0,0,0,0,12,0,177,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,8,0,367,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,1,0,0,0,0,0,0,0,6,0,131,13,4,108,0,0,0,0,4,0,46,4,1,0,0,0,3,0,1
44,0,1,0,0,0,0,0,0,0,7,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,1,0,0,0,0,0,0,0,6,0,571,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,1,0,0,0,0,0,0,0,7,0,131,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,1,0,0,0,0,0,0,0,6,0,131,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,3,0,483,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,1,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,1,0,0,0,0,0,0,0,3,0,468,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,1,0,0,0,0,0,0,0,9,0,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,1,0,0,0,0,0,0,0,24,0,127,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,0,2,0,0,3,0,0,5,0,131,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,1,0,0,0,0,0,0,0,4,0,198,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,4,0,198,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,0,1,0,0,0,0,0,0,0,7,0,131,5,9,109,0,0,0,0,8,0,36,2,0,0,0,0,1,0,1
14,0,2,0,0,0,0,0,3,0,10,0,131,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,7,0,747,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,8,0,131,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,525,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,3,0,483,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,1,0,0,0,0,0,0,0,10,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,2,0,0,0,0,0,1,0,5,0,131,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,13,0,131,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,5,0,127,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,0,0,0,0,0,0,10,0,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,13,0,131,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,7,0,131,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,6,0,659,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,1,0,0,0,0,0,0,0,6,0,429,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,2,0,0,0,0,0,2,2,18,0,648,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,9,0,648,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,2,0,0,0,0,0,1,0,8,0,525,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,6,0,719,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,5,0,202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,3,0,483,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,2,0,0,0,0,0,2,0,6,0,131,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,1,0,0,0,0,0,0,2,12,0,709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,1,0,0,0,0,0,0,0,10,0,184,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,1,0,0,0,0,0,0,0,10,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,1,8,0,131,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,1,0,0,0,0,0,0,0,7,0,162,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,1,0,0,0,0,0,0,0,8,0,571,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,1,0,0,0,0,0,0,0,18,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,2,0,0,0,0,0,5,0,8,0,131,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,0,7,0,202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,0,0,0,0,0,0,10,0,564,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,1,0,0,0,0,0,0,0,4,0,429,13,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,4,0,198,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,1,0,0,0,0,0,0,0,20,0,131,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,1,0,0,0,0,0,0,0,11,0,131,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,1,0,0,0,0,0,0,0,16,0,131,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2,0,0,0,0,0,4,0,7,0,131,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,2,0,0,0,0,0,3,0,10,0,131,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,3,0,483,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,0,0,10,0,680,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,7,0,131,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,0,0,0,0,0,12,0,131,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,0,0,0,0,0,0,0,1,0,109,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,1,0,0,0,0,0,0,0,7,0,131,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,1,0,0,0,0,0,0,1,15,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,1,0,0,0,0,0,0,0,4,0,262,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,2,0,0,0,0,0,1,0,4,0,433,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,0,0,0,0,0,0,0,3,0,491,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,1,0,0,0,0,0,0,0,1,0,109,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,0,1,0,0,0,0,0,0,1,6,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,0,1,0,0,0,0,0,0,0,6,0,131,15,2,108,2,2,0,0,4,0,43,3,0,0,0,0,2,0,1
12,0,1,0,0,0,0,0,0,0,8,0,571,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,1,0,0,0,0,0,0,0,6,0,131,0,0,24,0,0,0,0,6,0,83,1,0,2,2,0,0,0,1
8,0,1,0,0,0,0,0,0,0,5,0,550,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,0,0,0,0,1,12,0,477,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,1,0,3,13,1,35,0,0,8,0,131,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0,1,0,2,0,0,3,0,0,5,0,131,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,1,0,0,0,0,0,0,0,4,0,648,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,1,0,0,0,0,0,0,1,12,0,751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,1,0,0,0,0,0,0,0,15,0,131,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,1,0,0,0,0,0,0,0,6,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,3,0,483,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,1,0,0,0,0,0,0,0,6,0,131,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,0,0,0,0,0,0,13,0,131,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,4,0,648,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,1,14,0,131,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,1,0,0,0,0,0,0,0,4,0,429,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1,0,0,0,0,0,0,0,10,0,525,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,2,0,0,0,0,0,1,0,8,0,131,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,9,0,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,5,0,106,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,8,0,429,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,9,0,23,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,0,0,0,0,0,0,10,0,525,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,0,2,0,0,3,0,0,5,0,131,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,1,0,0,0,0,0,0,0,16,0,131,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,4,0,198,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,0,0,7,0,525,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,11,0,131,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,0,1,3,0,705,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0,1,0,0,0,0,0,0,0,11,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
